
Algorithm: 3

Procs: 2

Test: 1
# OSU MPI Reduce Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
2048                 3747.64              0.81           8017.74        1000           3504.43           4998.69           5004.82
4096                 3644.96              1.48           7997.75        1000           3506.16           4998.47           5007.82
8192                 3714.31              2.40           8051.68        1000           3504.85           4995.51           5612.34
16384                3689.91              5.93           8038.06         100           3022.19           4513.39           4515.68
32768                4458.92             10.08           8037.90         100           4510.51           5001.98           5627.38
65536                3937.39             18.65           8038.00         100           3523.39           4519.43           4638.06
131072               3868.51             35.51           7955.70         100           3546.42           4994.22           4997.75
262144               4206.07            301.20           8005.32         100           4354.63           4860.81           5117.03
524288               4881.48            703.77           8085.03         100           4840.32           5516.91           5520.21
1048576              5278.71           1491.54           8378.22         100           5495.74           6401.58           7763.97

Test: 2
# OSU MPI Reduce Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                    3631.41              0.35           7997.58        1000           3500.01           4999.41           5008.57
2                    3706.45              0.31           8018.79        1000           3500.13           4999.51           5002.86
4                    3754.17              0.31           8027.82        1000           3500.29           4999.62           5622.79
8                    3759.96              0.30           8033.78        1000           3500.16           4999.68           5380.20
16                   3692.54              0.30           8053.81        1000           3499.98           4999.36           5672.30
32                   4004.60              0.31           7999.79        1000           3501.86           4999.79           5622.94
64                   3541.56              0.32           7999.83        1000           3499.81           4999.31           5000.41
128                  3710.87              0.42           8000.65        1000           3500.71           4999.29           5022.34
256                  3791.43              0.45           8017.68        1000           3501.55           4999.57           5376.28
512                  3731.98              0.47           8020.66        1000           3501.04           4998.58           5254.86
1024                 3528.25              0.48           7982.76        1000           3500.33           4998.68           4999.94
2048                 3661.27              0.79           8037.70        1000           3500.60           4998.80           5376.60
4096                 3396.59              1.30           8050.68        1000           3462.20           4501.42           4999.48
8192                 3739.88              2.24           8045.98        1000           3509.63           4992.81           5260.91
16384                2816.42              5.13           7998.05         100           2516.44           3520.02           3521.93
32768                3668.31             10.56           8078.02         100           3507.38           4507.88           5237.57
65536                3958.50             18.54           8067.40         100           3519.67           4995.95           7353.32
131072               4346.44             34.65           8336.88         100           4530.63           5817.07           9992.61
262144               4322.09            303.77           7988.15         100           4355.43           4857.02           4865.45
524288               4661.73            676.54           8007.87         100           4821.07           5322.22           5559.17
1048576              5579.72           1509.14           8638.72         100           5520.84           7006.83           8960.40

Test: 3
# OSU MPI Reduce Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                    4040.45              0.34           8014.66        1000           4498.01           4999.79           5878.55
2                    3809.85              0.29           8034.78        1000           3500.66           4999.76           5879.68
4                    3842.00              0.29           8011.76        1000           3500.82           4999.72           5608.47
8                    3757.31              0.29           8054.74        1000           3500.14           4999.81           5876.39
16                   3750.52              0.29           8025.72        1000           3500.46           4999.59           5493.73
32                   3860.57              0.29           8033.70        1000           3500.57           4999.42           5251.85
