
Algorithm: 0

Procs: 2

Test: 1
# OSU MPI Reduce Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
8192                    3.75              0.71              9.42        1000              3.71              3.92              4.76
16384                   8.16              1.77             17.88         100              6.79             12.65             16.46
32768                  11.38              3.29             24.82         100             11.18             12.37             14.63
65536                  28.08              5.44             78.38         100             27.99             29.21             30.74
131072                 57.72             11.55            155.59         100             57.39             60.47             62.18
262144                217.45             42.36            416.01         100            214.97            228.65            252.37
524288                472.05             74.64            916.45         100            471.46            478.64            482.00
1048576               979.93            135.89           1927.69         100            979.64            984.01            985.61

Test: 4
# OSU MPI Reduce Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       0.90              0.18              2.16        1000              0.88              1.01              1.07
2                       0.91              0.18              2.25        1000              0.89              1.04              1.14
4                       0.90              0.18              2.19        1000              0.88              1.01              1.12
8                       0.92              0.19              2.25        1000              0.89              1.03              1.18
16                      0.91              0.18              2.19        1000              0.88              1.03              1.19
32                      1.12              0.20              2.89        1000              1.08              1.35              1.53
64                      1.04              0.19              2.77        1000              1.00              1.16              1.26
128                     1.33              0.23              3.35        1000              1.31              1.48              1.93
256                     1.37              0.23              3.43        1000              1.34              1.50              1.93
512                     1.48              0.24              3.77        1000              1.44              1.62              2.07
1024                    1.67              0.22              4.23        1000              1.63              1.84              2.85
2048                    2.16              0.31              5.20        1000              2.13              2.31              2.92
4096                    3.02              0.40              7.31        1000              2.98              3.21              4.15
8192                    3.80              0.71              9.60        1000              3.76              3.97              5.13
16384                   8.69              1.75             18.99         100              6.68             12.24             17.54
32768                  11.32              3.28             24.32         100             11.26             11.66             12.70
65536                  28.19              5.95             77.66         100             28.04             29.49             31.00
131072                 57.36             11.60            150.65         100             57.03             60.19             61.62
262144                211.65             37.34            403.01         100            209.99            217.10            241.54
524288                465.69             69.37            899.25         100            465.34            469.45            471.66
1048576               976.22            131.51           1910.89         100            975.83            980.41            982.05

Test: 5
# OSU MPI Reduce Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       0.89              0.16              2.05        1000              0.88              1.01              1.13
2                       0.90              0.16              2.11        1000              0.88              1.04              1.15
4                       0.90              0.16              2.07        1000              0.87              1.03              1.14
8                       0.90              0.16              2.10        1000              0.88              1.02              1.10
16                      0.91              0.16              2.14        1000              0.87              1.01              1.13
32                      1.16              0.20              2.93        1000              1.12              1.37              1.60
64                      1.02              0.18              2.53        1000              1.00              1.15              1.23
128                     1.34              0.23              3.32        1000              1.30              1.46              2.18
256                     1.38              0.24              3.39        1000              1.35              1.53              2.45
512                     1.49              0.24              3.71        1000              1.46              1.62              2.18
1024                    1.67              0.23              4.21        1000              1.65              1.82              2.06
2048                    2.18              0.31              5.25        1000              2.15              2.33              2.72
4096                    3.01              0.42              7.29        1000              2.99              3.19              3.43
8192                    3.79              0.71              9.47        1000              3.74              3.96              5.40
16384                   8.04              1.77             17.57         100              6.77             11.90             14.89
32768                  11.27              3.30             24.47         100             11.12             11.73             13.58
65536                  27.97              5.90             77.78         100             27.76             29.48             31.87
131072                 57.30             11.74            150.50         100             56.91             60.36             62.05
262144                214.42             36.50            405.21         100            213.14            218.09            245.84
524288                469.24             67.80            900.72         100            468.61            474.11            480.26
1048576               970.08            130.25           1885.80         100            969.58            974.29            976.02

Procs: 10

Test: 1
# OSU MPI Reduce Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       0.92              0.18              1.81        1000              0.87              0.98              1.04
2                       0.88              0.17              1.74        1000              0.87              0.98              1.08
4                       0.90              0.18              1.77        1000              0.86              0.96              1.07
8                       0.87              0.17              1.74        1000              0.86              0.97              1.07
16                      0.88              0.18              1.77        1000              0.87              0.98              1.28
32                      1.11              0.18              2.55        1000              1.07              1.31              1.57
64                      1.03              0.19              2.42        1000              0.98              1.12              1.28
128                     1.36              0.21              3.28        1000              1.31              1.47              2.34
256                     1.41              0.21              3.35        1000              1.36              1.50              3.12
512                     1.48              0.22              3.73        1000              1.45              1.58              2.38
1024                    1.69              0.22              4.33        1000              1.65              1.79              2.77
2048                    2.18              0.30              5.38        1000              2.16              2.31              2.66
4096                    3.05              0.41              7.73        1000              3.02              3.19              3.57
8192                    3.41              0.69              9.35        1000              3.38              3.61              4.28
16384                   7.81              1.79             18.76         100              6.08             12.09             16.29
32768                  10.64              3.22             25.66         100             10.61             11.04             11.76
65536                  25.48              6.06             79.93         100             25.37             26.48             27.86
131072                 53.04             11.86            162.86         100             52.43             56.01             57.81
262144                220.18             42.66            449.58         100            219.03            225.02            234.18
524288                486.40             71.14           1001.11         100            485.89            489.77            493.86
1048576              1019.15            135.73           2144.16         100           1019.14           1037.65           1041.26

Test: 2
# OSU MPI Reduce Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       0.92              0.24              1.91        1000              0.89              1.00              1.09
2                       0.93              0.25              1.97        1000              0.89              1.01              1.18
4                       0.91              0.25              1.87        1000              0.88              1.01              1.14
8                       0.91              0.25              1.90        1000              0.88              1.00              1.12
16                      0.89              0.24              1.83        1000              0.86              0.99              1.11
32                      1.14              0.23              2.73        1000              1.10              1.33              2.26
64                      1.04              0.23              2.49        1000              1.01              1.14              1.24
128                     1.36              0.24              3.31        1000              1.31              1.47              2.89
256                     1.38              0.25              3.31        1000              1.35              1.49              2.26
512                     1.47              0.24              3.74        1000              1.45              1.58              2.21
1024                    1.68              0.23              4.34        1000              1.65              1.79              2.35
2048                    2.18              0.28              5.41        1000              2.15              2.30              3.08
4096                    3.04              0.40              7.73        1000              3.01              3.20              4.01
8192                    3.41              0.70              9.35        1000              3.37              3.60              4.39
16384                   7.44              1.90             17.96         100              6.10             11.68             14.19
32768                  10.55              3.22             25.57         100             10.51             10.98             11.30
65536                  25.41              5.99             79.80         100             25.14             26.55             28.49
131072                 52.40             11.82            161.17         100             52.05             55.26             56.93
262144                215.81             34.52            435.57         100            215.20            219.44            224.58
524288                481.19             61.53            988.23         100            479.59            483.60            489.49
1048576              1014.67            127.50           2124.08         100           1011.34           1031.09           1032.29

Test: 3
# OSU MPI Reduce Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       0.86              0.18              1.71        1000              0.85              0.97              1.04
2                       0.87              0.18              1.75        1000              0.85              0.97              1.06
4                       0.86              0.18              1.75        1000              0.84              0.96              1.06
8                       0.88              0.18              1.83        1000              0.85              0.96              1.07
16                      0.84              0.19              1.72        1000              0.83              0.94              1.05
32                      1.05              0.19              2.47        1000              1.02              1.25              1.62
64                      0.97              0.19              2.23        1000              0.96              1.07              1.17
128                     1.29              0.22              3.13        1000              1.26              1.37              2.17
256                     1.34              0.22              3.28        1000              1.31              1.43              2.55
512                     1.45              0.22              3.71        1000              1.42              1.56              2.95
1024                    1.64              0.22              4.24        1000              1.62              1.75              2.80
2048                    2.17              0.30              5.33        1000              2.14              2.30              2.88
4096                    3.03              0.42              7.61        1000              3.00              3.16              3.36
8192                    3.42              0.69              9.38        1000              3.38              3.63              4.36
16384                   7.84              1.69             18.91         100              6.11             13.10             14.29
32768                  10.67              3.18             25.64         100             10.56             11.04             13.23
65536                  25.35              5.86             79.48         100             25.26             26.12             27.17
131072                 53.29             12.02            162.86         100             52.89             55.57             57.40
262144                218.15             37.98            441.85         100            216.86            222.73            242.04
524288                482.69             69.54            995.20         100            482.00            485.93            490.51
1048576              1007.92            137.97           2134.44         100           1011.42           1021.38           1035.51

Test: 4
# OSU MPI Reduce Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       0.84              0.17              1.82        1000              0.83              0.95              1.03
2                       0.86              0.18              1.88        1000              0.84              0.96              1.01
4                       0.86              0.18              1.88        1000              0.84              0.95              1.02
8                       0.88              0.17              1.88        1000              0.84              0.96              1.03
16                      0.85              0.17              1.84        1000              0.83              0.94              1.09
32                      1.10              0.18              2.73        1000              1.07              1.27              1.49
64                      0.99              0.18              2.35        1000              0.96              1.10              1.32
128                     1.30              0.22              3.19        1000              1.27              1.40              2.07
256                     1.36              0.22              3.28        1000              1.32              1.45              2.37
512                     1.44              0.22              3.67        1000              1.42              1.55              1.77
1024                    1.66              0.22              4.30        1000              1.63              1.77              2.44
2048                    2.16              0.29              5.36        1000              2.14              2.29              2.43
4096                    3.05              0.43              7.70        1000              3.01              3.21              3.71
8192                    3.40              0.69              9.33        1000              3.36              3.65              4.20
16384                   7.20              1.79             17.33         100              5.99             12.16             13.76
32768                  10.54              3.19             25.57         100             10.52             10.99             11.58
65536                  25.32              6.34             79.76         100             25.14             26.37             28.55
131072                 52.59             12.35            160.28         100             52.16             55.14             57.61
262144                217.40             37.77            438.98         100            216.48            220.21            231.78
524288                484.37             68.04            993.28         100            483.26            486.70            492.08
1048576              1010.93            134.55           2133.55         100           1012.67           1039.23           1041.16

Test: 5
# OSU MPI Reduce Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       0.91              0.22              1.92        1000              0.87              0.99              1.06
2                       0.91              0.21              1.85        1000              0.88              1.01              1.09
4                       0.89              0.22              1.83        1000              0.87              0.98              1.09
8                       0.94              0.21              2.02        1000              0.87              1.00              1.17
16                      0.88              0.21              1.82        1000              0.86              0.99              1.09
32                      1.10              0.22              2.61        1000              1.07              1.29              1.46
64                      1.00              0.21              2.38        1000              0.97              1.11              1.28
128                     1.34              0.23              3.20        1000              1.29              1.43              2.36
256                     1.35              0.23              3.22        1000              1.32              1.44              2.21
512                     1.46              0.23              3.67        1000              1.43              1.55              2.49
1024                    1.66              0.22              4.26        1000              1.63              1.77              2.58
2048                    2.18              0.30              5.34        1000              2.15              2.28              2.76
4096                    3.07              0.41              7.74        1000              3.04              3.21              3.73
8192                    3.45              0.75              9.42        1000              3.40              3.68              5.13
16384                   7.20              1.66             17.35         100              6.01             11.94             13.70
32768                  10.62              3.26             25.53         100             10.58             10.96             12.83
65536                  25.38              5.70             80.07         100             25.28             26.50             27.19
131072                 52.61             11.71            162.46         100             52.08             55.18             58.12
262144                215.79             33.74            435.52         100            214.83            219.62            225.99
524288                481.15             63.18            985.85         100            480.81            485.29            490.65
1048576              1007.31            130.83           2130.36         100           1010.58           1022.95           1037.27

Procs: 12

Test: 1
# OSU MPI Reduce Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       0.87              0.15              2.28        1000              0.85              0.95              1.02
2                       0.87              0.15              2.31        1000              0.85              0.96              1.11
4                       0.86              0.15              2.26        1000              0.85              0.95              1.03
8                       0.85              0.15              2.26        1000              0.84              0.95              1.10
16                      0.84              0.14              2.20        1000              0.82              0.92              1.01
32                      1.03              0.15              3.03        1000              0.99              1.21              2.31
64                      0.92              0.15              2.62        1000              0.89              1.01              1.68
128                     1.22              0.19              3.47        1000              1.18              1.42              2.35
256                     1.25              0.20              3.48        1000              1.21              1.33              2.07
512                     1.34              0.20              3.88        1000              1.31              1.43              2.14
1024                    1.56              0.20              4.61        1000              1.53              1.68              2.13
2048                    2.05              0.24              5.80        1000              2.01              2.16              3.19
4096                    2.90              0.38              8.32        1000              2.86              3.03              4.12
8192                    3.80              0.68             10.17        1000              3.76              3.99              5.05
16384                   8.09              1.77             20.08         100              6.87             11.91             15.25
32768                  12.09              3.27             28.23         100             12.04             12.45             13.75
65536                  29.81              5.99             82.94         100             29.67             31.13             33.95
131072                 60.25             12.21            165.99         100             59.36             65.44             69.60
262144                217.65             37.72            440.24         100            216.60            222.53            223.96
524288                472.55             69.72            972.01         100            472.44            475.45            477.27
1048576               986.48            137.21           2096.30         100            989.36            998.05           1000.23

Test: 2
# OSU MPI Reduce Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       0.80              0.10              1.82        1000              0.79              0.89              0.96
2                       0.81              0.10              1.88        1000              0.79              0.91              1.04
4                       0.80              0.10              1.87        1000              0.78              0.88              0.97
8                       0.80              0.10              1.92        1000              0.77              0.89              1.01
16                      0.79              0.11              1.91        1000              0.76              0.87              0.97
32                      1.01              0.13              2.84        1000              0.97              1.21              1.81
64                      0.89              0.12              2.58        1000              0.85              0.99              1.11
128                     1.20              0.16              3.41        1000              1.17              1.31              2.10
256                     1.22              0.17              3.41        1000              1.19              1.32              1.89
512                     1.30              0.18              3.78        1000              1.28              1.39              1.99
1024                    1.53              0.19              4.54        1000              1.50              1.64              2.04
2048                    2.03              0.23              5.74        1000              2.01              2.14              2.86
4096                    2.90              0.38              8.32        1000              2.87              3.04              4.05
8192                    3.74              0.73              9.84        1000              3.70              3.94              5.10
16384                   7.69              1.85             18.59         100              6.94             10.42             12.14
32768                  12.23              3.38             28.46         100             12.16             12.52             14.82
65536                  29.79              6.00             82.64         100             29.67             30.91             32.09
131072                 60.57             11.88            167.87         100             59.80             64.32             70.25
262144                215.05             38.63            443.58         100            213.63            223.22            230.64
524288                467.85             69.75            988.81         100            467.34            471.65            473.66
1048576              1004.19            140.89           2146.02         100           1003.88           1022.66           1026.79

Test: 3
# OSU MPI Reduce Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       0.76              0.10              1.91        1000              0.75              0.85              0.91
2                       0.80              0.10              2.02        1000              0.75              0.86              1.14
4                       0.78              0.10              1.95        1000              0.76              0.87              1.00
8                       0.79              0.10              1.98        1000              0.75              0.86              0.96
16                      0.78              0.10              1.98        1000              0.75              0.86              1.93
32                      0.96              0.12              2.68        1000              0.93              1.16              1.35
64                      0.86              0.12              2.42        1000              0.84              0.96              1.04
128                     1.18              0.16              3.36        1000              1.16              1.28              1.70
256                     1.23              0.18              3.44        1000              1.20              1.32              2.36
512                     1.32              0.17              3.82        1000              1.29              1.41              1.93
1024                    1.54              0.18              4.55        1000              1.52              1.67              1.92
2048                    2.05              0.23              5.78        1000              2.02              2.15              2.47
4096                    2.92              0.38              8.38        1000              2.89              3.04              4.06
8192                    3.77              0.71             10.15        1000              3.73              3.98              4.95
16384                   7.72              1.73             19.10         100              6.92             10.41             11.08
32768                  12.19              3.37             28.29         100             12.11             12.65             14.24
65536                  30.03              5.91             83.00         100             29.89             31.29             32.07
131072                 60.43             11.85            166.37         100             59.85             63.67             69.92
262144                216.82             34.76            445.30         100            216.59            224.27            228.66
524288                481.05             65.49            998.58         100            483.14            487.08            488.55
1048576              1018.15            138.19           2171.08         100           1019.34           1032.09           1033.93

Test: 4
# OSU MPI Reduce Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       0.83              0.11              2.00        1000              0.82              0.92              1.00
2                       0.84              0.11              2.05        1000              0.81              0.92              1.07
4                       0.83              0.12              2.01        1000              0.81              0.91              0.99
8                       0.82              0.11              2.02        1000              0.81              0.91              1.01
16                      0.82              0.11              2.01        1000              0.81              0.89              0.96
32                      0.99              0.12              2.82        1000              0.97              1.20              1.33
64                      0.93              0.13              2.66        1000              0.89              1.00              1.13
128                     1.22              0.17              3.47        1000              1.18              1.38              1.99
256                     1.24              0.18              3.50        1000              1.21              1.32              2.58
512                     1.31              0.18              3.87        1000              1.29              1.41              2.12
1024                    1.54              0.19              4.56        1000              1.51              1.65              2.22
2048                    2.02              0.23              5.73        1000              2.00              2.13              2.94
4096                    2.91              0.39              8.42        1000              2.86              3.05              4.20
8192                    3.76              0.70             10.05        1000              3.72              3.95              4.91
16384                   7.68              1.80             18.78         100              6.92             10.44             12.26
32768                  12.16              3.36             28.39         100             12.07             12.59             14.80
65536                  29.80              6.50             82.51         100             29.67             30.81             31.87
131072                 60.16             12.61            165.04         100             59.43             63.48             73.48
262144                218.59             39.12            445.35         100            218.10            224.53            229.13
524288                483.87             66.77            996.42         100            484.18            487.30            489.70
1048576              1013.71            136.11           2149.79         100           1014.81           1028.03           1030.13

Test: 5
# OSU MPI Reduce Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       0.83              0.14              1.96        1000              0.80              0.90              0.98
2                       0.82              0.13              1.93        1000              0.80              0.90              0.96
4                       0.83              0.13              1.95        1000              0.80              0.90              0.97
8                       0.81              0.13              1.95        1000              0.80              0.89              0.95
16                      0.80              0.13              1.95        1000              0.79              0.88              0.97
32                      0.99              0.14              2.79        1000              0.96              1.20              1.59
64                      0.88              0.14              2.39        1000              0.87              0.99              1.10
128                     1.21              0.18              3.44        1000              1.17              1.31              1.90
256                     1.24              0.18              3.48        1000              1.21              1.33              1.90
512                     1.32              0.19              3.86        1000              1.30              1.43              1.86
1024                    1.54              0.19              4.57        1000              1.51              1.65              2.05
2048                    2.05              0.24              5.78        1000              2.02              2.15              3.34
4096                    2.91              0.38              8.36        1000              2.87              3.05              4.16
8192                    3.79              0.74             10.01        1000              3.74              3.99              5.68
16384                   7.74              1.73             19.11         100              6.96             11.15             12.73
32768                  12.32              3.48             28.60         100             12.20             12.72             15.19
65536                  30.06              6.36             83.13         100             29.94             31.30             32.86
131072                 60.72             12.23            166.87         100             60.21             63.86             69.29
262144                217.92             40.73            444.94         100            217.68            223.00            226.89
524288                482.13             71.71            993.64         100            481.86            485.80            486.32
1048576              1012.90            141.61           2146.82         100           1013.06           1023.98           1026.07

Procs: 14

Test: 1
# OSU MPI Reduce Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       0.68              0.10              1.91        1000              0.66              0.74              0.81
2                       0.66              0.10              1.89        1000              0.65              0.74              0.84
4                       0.67              0.10              1.93        1000              0.65              0.74              0.81
8                       0.67              0.10              1.92        1000              0.66              0.75              0.84
16                      0.68              0.11              1.95        1000              0.66              0.74              1.14
32                      0.82              0.12              2.66        1000              0.79              1.00              1.36
64                      0.76              0.13              2.58        1000              0.73              0.84              0.93
128                     1.06              0.17              3.48        1000              1.02              1.25              1.79
256                     1.05              0.18              3.47        1000              1.03              1.14              1.46
512                     1.14              0.18              3.91        1000              1.13              1.22              1.35
1024                    1.36              0.19              4.72        1000              1.34              1.48              1.85
2048                    1.81              0.24              5.96        1000              1.79              1.92              2.65
4096                    2.60              0.38              8.55        1000              2.57              2.78              3.64
8192                    3.52              0.66             10.26        1000              3.49              3.72              4.67
16384                   8.09              1.68             21.99         100              6.81             11.55             30.64
32768                  11.56              3.43             29.18         100             11.47             11.91             13.98
65536                  28.10              6.53             86.13         100             27.95             29.38             30.88
131072                 65.39             10.68            230.79         100             64.81             68.56             71.32
262144                212.40             33.76            446.62         100            211.52            216.68            223.10
524288                472.24             63.81            997.62         100            471.97            475.28            476.28
1048576              1024.48            137.07           2211.24         100           1025.01           1035.61           1042.87

Test: 2
# OSU MPI Reduce Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       0.68              0.10              1.98        1000              0.66              0.76              0.79
2                       0.68              0.10              2.03        1000              0.66              0.76              0.85
4                       0.68              0.10              2.01        1000              0.66              0.75              0.81
8                       0.69              0.11              2.07        1000              0.66              0.76              1.86
16                      0.67              0.11              2.01        1000              0.66              0.75              0.89
32                      0.82              0.13              2.69        1000              0.80              1.00              1.10
64                      0.76              0.12              2.58        1000              0.74              0.85              0.93
128                     1.04              0.17              3.43        1000              1.01              1.21              1.63
256                     1.06              0.18              3.47        1000              1.03              1.16              1.59
512                     1.14              0.18              3.87        1000              1.12              1.23              1.61
1024                    1.35              0.19              4.65        1000              1.33              1.49              1.72
2048                    1.81              0.24              5.98        1000              1.79              1.93              2.78
4096                    2.60              0.37              8.62        1000              2.56              2.76              3.55
8192                    3.69              0.68             10.62        1000              3.50              3.77              5.29
16384                   7.81              1.70             20.79         100              6.55             11.07             13.56
32768                  11.54              3.28             29.33         100             11.40             11.88             15.14
65536                  28.14              6.21             86.86         100             27.94             29.43             30.86
131072                 64.31             10.64            229.51         100             63.80             68.38             69.57
262144                211.89             34.49            452.56         100            211.06            215.71            218.37
524288                479.06             67.43           1024.58         100            478.78            483.73            484.64
1048576              1042.63            138.88           2296.88         100           1041.50           1055.82           1061.17

Test: 3
# OSU MPI Reduce Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       0.70              0.10              2.04        1000              0.68              0.77              0.86
2                       0.69              0.10              2.05        1000              0.68              0.77              0.86
4                       0.70              0.10              2.04        1000              0.68              0.77              0.82
8                       0.75              0.10              2.44        1000              0.68              0.77              1.23
16                      0.70              0.10              2.08        1000              0.68              0.77              0.89
32                      0.86              0.12              2.86        1000              0.83              1.07              1.19
64                      0.79              0.13              2.61        1000              0.76              0.87              0.97
128                     1.07              0.18              3.59        1000              1.02              1.35              2.02
256                     1.08              0.18              3.54        1000              1.05              1.17              1.51
512                     1.16              0.18              3.96        1000              1.15              1.25              1.81
1024                    1.35              0.19              4.71        1000              1.33              1.48              1.86
2048                    1.81              0.23              5.99        1000              1.79              1.92              2.26
4096                    2.60              0.37              8.62        1000              2.56              2.77              3.59
8192                    3.53              0.71             10.29        1000              3.49              3.76              4.28
16384                   7.91              1.68             20.98         100              6.64             11.96             14.85
32768                  11.48              3.34             29.05         100             11.43             11.82             13.82
65536                  28.08              6.34             85.93         100             27.90             29.56             30.78
131072                 64.54             10.77            227.52         100             64.04             66.53             69.60
262144                210.63             38.38            446.16         100            209.93            214.41            218.53
524288                476.27             68.90           1006.38         100            476.36            479.37            479.94
1048576              1039.43            134.41           2266.04         100           1036.53           1051.67           1056.07

Test: 4
# OSU MPI Reduce Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       0.78              0.12              2.40        1000              0.75              0.86              0.94
2                       0.79              0.13              2.46        1000              0.75              0.84              0.96
4                       0.77              0.13              2.36        1000              0.75              0.84              0.92
8                       0.77              0.13              2.39        1000              0.75              0.85              1.26
16                      0.76              0.13              2.39        1000              0.75              0.84              1.01
32                      0.91              0.15              3.09        1000              0.89              1.10              1.30
64                      0.81              0.14              2.71        1000              0.80              0.91              0.98
128                     1.09              0.18              3.63        1000              1.04              1.30              2.06
256                     1.09              0.19              3.60        1000              1.06              1.17              1.99
512                     1.18              0.19              4.03        1000              1.15              1.27              2.20
1024                    1.37              0.19              4.76        1000              1.34              1.50              2.09
2048                    1.82              0.23              5.99        1000              1.79              1.93              2.57
4096                    2.61              0.37              8.64        1000              2.57              2.79              3.67
8192                    3.54              0.66             10.32        1000              3.51              3.74              4.55
16384                   7.95              1.78             20.86         100              6.47             12.42             16.95
32768                  11.46              3.27             28.98         100             11.36             11.77             14.40
65536                  27.99              6.26             86.74         100             27.85             29.22             31.07
131072                 65.49             10.26            234.80         100             64.80             68.29             74.86
262144                212.38             34.27            449.62         100            211.38            216.69            228.28
524288                476.31             65.95           1003.58         100            475.83            480.73            483.25
1048576              1033.04            134.39           2243.79         100           1033.25           1044.82           1046.11

Test: 5
# OSU MPI Reduce Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       0.75              0.13              2.24        1000              0.71              0.82              0.89
2                       0.77              0.13              2.31        1000              0.72              0.81              0.92
4                       0.73              0.13              2.19        1000              0.71              0.81              0.88
8                       0.74              0.13              2.23        1000              0.72              0.81              0.94
16                      0.73              0.13              2.23        1000              0.72              0.81              0.88
32                      0.90              0.15              2.99        1000              0.87              1.10              1.81
64                      0.83              0.15              2.80        1000              0.80              0.91              2.07
128                     1.12              0.20              3.66        1000              1.07              1.42              2.33
256                     1.11              0.19              3.65        1000              1.09              1.19              1.88
512                     1.20              0.20              4.08        1000              1.17              1.29              2.24
1024                    1.38              0.20              4.79        1000              1.35              1.50              2.44
2048                    1.84              0.24              6.10        1000              1.80              1.96              3.01
4096                    2.62              0.39              8.66        1000              2.58              2.77              3.69
8192                    3.52              0.70             10.24        1000              3.47              3.71              4.46
16384                   7.84              1.81             20.43         100              6.44             10.75             19.70
32768                  11.67              3.37             29.48         100             11.59             12.23             13.68
65536                  28.21              6.41             86.73         100             28.04             29.43             30.28
131072                 65.10             10.08            227.71         100             64.53             68.48             72.23
262144                214.47             34.59            456.46         100            213.42            220.73            224.96
524288                478.60             66.11           1019.53         100            478.32            482.24            485.63
1048576              1036.12            137.13           2267.03         100           1034.33           1047.27           1050.70

Procs: 16

Test: 1
# OSU MPI Reduce Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       0.75              0.17              2.38        1000              0.73              0.82              0.88
2                       0.75              0.17              2.39        1000              0.73              0.83              1.18
4                       0.75              0.16              2.39        1000              0.72              0.81              0.87
8                       0.74              0.15              2.38        1000              0.73              0.81              0.88
16                      0.74              0.16              2.34        1000              0.72              0.81              0.89
32                      0.92              0.17              3.12        1000              0.89              1.11              1.25
64                      0.85              0.17              2.89        1000              0.83              0.95              1.03
128                     1.13              0.19              3.92        1000              1.07              1.55              2.35
256                     1.12              0.19              3.89        1000              1.09              1.20              1.91
512                     1.22              0.20              4.42        1000              1.19              1.29              1.95
1024                    1.42              0.21              5.13        1000              1.38              1.51              2.33
2048                    1.95              0.27              6.71        1000              1.93              2.06              2.83
4096                    2.76              0.41              8.13        1000              2.71              2.95              4.25
8192                    4.14              0.71             12.11        1000              4.10              4.25              6.17
16384                   7.48              1.69             20.52         100              7.20              9.02             11.72
32768                  12.29              3.33             31.12         100             12.13             13.20             14.58
65536                  31.20              6.28             92.95         100             30.97             32.83             34.51
131072                 69.11             11.17            237.99         100             68.73             71.05             75.28
262144                223.94             37.55            460.73         100            223.40            227.91            233.71
524288                493.34             71.30           1033.51         100            493.31            496.90            498.06
