
Operation: bcast
Node: THIN

--------------------------------------------
Test: 1

Algorithm: 3
Procs: 16
Mapping: core
Iterations: 10000
--------------------------------------------

Warmup: 200
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
4                       2.35              0.65              3.93       50000              2.31              2.60              2.84
8                       2.34              0.65              3.92       50000              2.31              2.59              2.81
16                      2.34              0.64              3.91       50000              2.31              2.59              2.80
32                      3.56              0.81              6.25       50000              3.47              4.41              4.96
64                      3.14              0.76              5.25       50000              3.07              3.71              4.13
128                     5.20              1.21              8.49       50000              5.15              5.53              5.98
256                     5.37              1.26              8.86       50000              5.34              5.73              6.10
512                     6.06              1.40             10.02       50000              6.03              6.45              6.94
1024                    7.86              2.10             12.56       50000              7.81              8.45              9.52
2048                    9.64              2.52             15.73       50000              9.57             10.18             11.62
4096                   13.38              3.77             21.29       50000             13.30             14.13             15.89
8192                   20.30              5.52             32.75       50000             20.19             21.01             23.78
16384                  34.71             10.63             50.87       50000             34.51             36.19             37.96
32768                  59.52             17.95             88.41       50000             57.92             60.25             61.85
65536                 101.25             32.90            145.95       50000            100.97            104.32            106.18
131072                190.45             61.22            273.87       50000            190.50            194.92            197.03
262144                373.09            123.74            521.61       50000            370.55            388.26            395.74
524288                731.75            252.16           1053.85       50000            730.58            755.92            766.24
1048576              1387.84            429.39           1990.14       50000           1385.21           1426.65           1448.51

Warmup: 1000
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       2.32              0.65              3.98       50000              2.29              2.57              2.78
2                       2.43              0.73              4.10       50000              2.31              2.60              2.86
4                       2.34              0.69              3.97       50000              2.31              2.60              2.82
8                       2.34              0.68              3.97       50000              2.31              2.60              2.82
16                      2.34              0.69              3.98       50000              2.31              2.61              2.84
32                      3.64              0.92              6.00       50000              3.54              4.56              5.07
64                      3.19              0.83              5.37       50000              3.11              3.84              4.19
128                     5.17              1.34              8.36       50000              5.14              5.51              5.87
256                     5.39              1.48              8.69       50000              5.36              5.77              6.17
512                     6.11              1.63              9.86       50000              6.08              6.54              7.01
1024                    7.89              2.30             12.41       50000              7.84              8.50              9.32
2048                    9.65              2.73             15.46       50000              9.61             10.20             11.56
4096                   13.35              4.06             20.95       50000             13.29             14.11             15.89
8192                   20.20              5.91             31.89       50000             20.10             20.92             23.44
16384                  34.98             10.66             49.72       50000             34.59             36.46             38.22
32768                  57.44             18.17             80.74       50000             57.30             59.45             60.91
65536                 102.72             33.31            148.94       50000            102.42            106.25            108.10
131072                204.26             75.15            287.14       50000            205.79            210.34            212.30
262144                383.72            136.36            551.28       50000            385.37            395.91            398.81
524288                734.52            240.81           1041.37       50000            734.37            761.27            767.32
1048576              1362.33            430.56           1923.00       50000           1361.34           1404.26           1417.71

Warmup: 2000
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       2.35              0.70              3.83       50000              2.31              2.61              2.84
2                       2.48              0.73              4.09       50000              2.32              2.62              2.86
4                       2.35              0.72              3.87       50000              2.33              2.63              2.85
8                       2.35              0.73              3.86       50000              2.32              2.62              2.82
16                      2.32              0.70              3.80       50000              2.29              2.58              2.78
32                      3.49              0.84              6.35       50000              3.42              4.24              4.83
64                      3.10              0.81              5.27       50000              3.04              3.62              4.02
128                     5.13              1.34              8.36       50000              5.09              5.46              5.80
256                     5.38              1.44              8.72       50000              5.34              5.75              6.09
512                     6.07              1.56             10.00       50000              6.03              6.47              6.89
1024                    7.75              2.22             12.42       50000              7.67              8.34              9.26
2048                    9.57              2.71             15.65       50000              9.53             10.11             11.52
4096                   13.47              4.15             21.25       50000             13.40             14.21             16.10
8192                   20.43              6.15             32.43       50000             20.34             21.10             23.77
16384                  34.78             10.71             50.91       50000             34.62             36.37             38.19
32768                  60.22             18.34             88.65       50000             59.54             63.79             65.50
65536                 101.69             32.75            146.41       50000            101.24            105.49            107.54
131072                188.42             63.12            274.75       50000            187.54            194.47            197.52
262144                377.10            130.60            560.08       50000            380.50            390.38            392.92
524288                745.23            236.12           1059.99       50000            733.63            759.88            771.57
1048576              1380.96            442.84           2013.07       50000           1379.31           1421.05           1434.24

Warmup: 5000
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       2.36              0.74              3.92       50000              2.33              2.64              2.85
2                       2.49              0.77              4.08       50000              2.35              2.66              2.93
4                       2.39              0.76              3.97       50000              2.36              2.67              2.89
8                       2.39              0.76              3.96       50000              2.35              2.68              2.91
16                      2.37              0.75              3.93       50000              2.34              2.65              2.87
32                      3.68              0.99              6.31       50000              3.51              4.65              5.13
64                      3.25              0.93              5.43       50000              3.12              3.96              4.37
128                     5.26              1.48              8.44       50000              5.23              5.62              5.97
256                     5.48              1.61              8.76       50000              5.45              5.86              6.26
512                     6.17              1.72              9.95       50000              6.12              6.58              7.07
1024                    7.92              2.43             12.46       50000              7.87              8.52              9.28
2048                    9.71              2.89             15.56       50000              9.66             10.28             11.53
4096                   13.64              4.41             21.21       50000             13.55             14.43             16.33
8192                   20.43              6.21             31.75       50000             20.37             21.12             23.63
16384                  34.80             10.68             49.67       50000             34.64             36.41             38.22
32768                  59.43             17.81             83.84       50000             59.46             62.01             63.58
65536                 101.86             38.05            145.27       50000            101.62            105.02            106.95
131072                198.82             66.33            281.00       50000            199.26            207.17            209.83
262144                374.78            133.56            533.46       50000            375.44            381.80            384.32
524288               1428.45            241.60           2444.68       50000            714.55           7689.35          14316.31
1048576              1380.14            430.74           1949.31       50000           1358.74           1397.13           2296.69


--------------------------------------------
Test: 4

Algorithm: 4
Procs: 2
Mapping: numa
Iterations: 10000
--------------------------------------------

Warmup: 200
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       0.20              0.10              0.29       10000              0.18              0.28              0.29
2                       0.26              0.15              0.36       10000              0.25              0.35              0.38
4                       0.26              0.15              0.36       10000              0.24              0.35              0.38
8                       0.25              0.15              0.35       10000              0.24              0.35              0.38
16                      0.25              0.16              0.35       10000              0.24              0.35              0.38
32                      0.27              0.16              0.37       10000              0.25              0.35              0.39
64                      0.35              0.21              0.49       10000              0.36              0.46              0.51
128                     0.33              0.20              0.46       10000              0.35              0.42              0.49
256                     0.49              0.32              0.66       10000              0.49              0.59              0.61
512                     0.47              0.31              0.64       10000              0.47              0.58              0.62
1024                    0.57              0.34              0.80       10000              0.56              0.68              0.72
2048                    0.62              0.33              0.90       10000              0.61              0.70              0.74
4096                    0.90              0.52              1.28       10000              0.88              1.00              1.04
8192                    1.30              0.80              1.79       10000              1.29              1.35              1.38
16384                   2.28              1.54              3.02       10000              2.27              2.35              2.38
32768                   3.81              3.08              4.55       10000              3.80              3.89              3.94
65536                   7.28              6.31              8.25       10000              7.26              7.39              7.47
131072                 13.26             12.44             14.08       10000             13.22             13.52             15.62
262144                 26.04             24.79             27.28       10000             25.96             26.52             28.76
524288                 33.07             33.02             33.11       10000             32.95             33.59             35.95
1048576                68.49             68.45             68.53       10000             68.23             71.30             72.08

Warmup: 1000
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       0.20              0.10              0.30       10000              0.19              0.27              0.29
2                       0.27              0.16              0.38       10000              0.26              0.36              0.39
4                       0.26              0.16              0.37       10000              0.25              0.35              0.39
8                       0.26              0.16              0.37       10000              0.25              0.35              0.39
16                      0.26              0.16              0.36       10000              0.25              0.35              0.38
32                      0.26              0.16              0.37       10000              0.25              0.35              0.39
64                      0.35              0.22              0.48       10000              0.36              0.48              0.54
128                     0.33              0.20              0.46       10000              0.35              0.42              0.48
256                     0.49              0.35              0.64       10000              0.49              0.58              0.62
512                     0.52              0.37              0.67       10000              0.52              0.64              0.66
1024                    0.58              0.38              0.77       10000              0.57              0.68              0.75
2048                    0.68              0.41              0.96       10000              0.68              0.78              0.81
4096                    0.90              0.56              1.25       10000              0.89              0.99              1.03
8192                    1.39              0.85              1.93       10000              1.38              1.45              1.49
16384                   2.19              1.55              2.83       10000              2.18              2.25              2.29
32768                   4.02              3.16              4.88       10000              4.00              4.10              4.16
65536                   7.09              6.20              7.98       10000              7.07              7.21              7.32
131072                 13.69             12.81             14.57       10000             13.65             13.85             16.52
262144                 25.67             23.92             27.43       10000             25.44             25.84             28.44
524288                 33.90             33.88             33.92       10000             33.80             34.28             36.49
1048576                66.46             66.44             66.49       10000             66.29             68.96             70.04

Warmup: 2000
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       0.20              0.10              0.29       10000              0.19              0.25              0.28
2                       0.25              0.15              0.35       10000              0.24              0.32              0.40
4                       0.25              0.15              0.35       10000              0.24              0.32              0.39
8                       0.25              0.15              0.35       10000              0.24              0.31              0.39
16                      0.25              0.15              0.35       10000              0.24              0.31              0.39
32                      0.25              0.15              0.35       10000              0.24              0.32              0.39
64                      0.30              0.17              0.42       10000              0.27              0.44              0.52
128                     0.29              0.16              0.41       10000              0.27              0.39              0.45
256                     0.45              0.29              0.61       10000              0.45              0.55              0.59
512                     0.48              0.32              0.65       10000              0.48              0.59              0.64
1024                    0.53              0.32              0.75       10000              0.53              0.64              0.70
2048                    0.61              0.33              0.89       10000              0.60              0.70              0.74
4096                    0.90              0.52              1.27       10000              0.88              0.99              1.04
8192                    1.29              0.81              1.78       10000              1.29              1.36              1.43
16384                   2.26              1.54              2.98       10000              2.25              2.32              2.36
32768                   3.82              3.08              4.55       10000              3.80              3.90              3.95
65536                   7.27              6.32              8.22       10000              7.25              7.37              7.45
131072                 13.50             12.66             14.34       10000             13.48             13.75             15.96
262144                 25.96             24.92             27.01       10000             25.91             26.25             28.74
524288                 30.20             30.10             30.29       10000             30.10             30.49             33.21
1048576                66.02             65.99             66.05       10000             65.78             68.85             69.61

Warmup: 5000
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       0.20              0.11              0.30       10000              0.19              0.27              0.30
2                       0.26              0.16              0.37       10000              0.26              0.32              0.37
4                       0.26              0.16              0.37       10000              0.26              0.32              0.36
8                       0.26              0.16              0.37       10000              0.26              0.32              0.39
16                      0.26              0.16              0.37       10000              0.26              0.32              0.38
32                      0.26              0.16              0.37       10000              0.26              0.32              0.38
64                      0.33              0.20              0.46       10000              0.29              0.47              0.50
128                     0.31              0.18              0.44       10000              0.29              0.40              0.46
256                     0.49              0.32              0.66       10000              0.49              0.58              0.62
512                     0.49              0.31              0.66       10000              0.48              0.57              0.61
1024                    0.57              0.35              0.80       10000              0.57              0.67              0.73
2048                    0.63              0.35              0.92       10000              0.62              0.70              0.74
4096                    0.92              0.54              1.29       10000              0.90              1.01              1.05
8192                    1.32              0.85              1.80       10000              1.32              1.39              1.47
