
Operation: bcast
Node: THIN

--------------------------------------------
Test: 1

Algorithm: 0
Procs: 2
Mapping: socket
Iterations: 20000
--------------------------------------------

Warmup: 200
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
512                     3.85              1.24              4.56       20000              3.81              4.10              4.39
1024                    4.35              1.36              5.26       20000              4.30              4.71              5.23
2048                    5.65              1.58              6.75       20000              5.60              6.04              6.42
4096                    7.55              2.84              9.13       20000              7.51              7.96              8.71
8192                   10.57              3.87             12.53       20000             10.52             11.10             13.45
16384                  16.27              5.85             19.60       20000             16.27             16.82             19.88
32768                  27.44             11.65             32.78       20000             27.33             28.01             31.27
65536                  50.84             24.49             61.77       20000             50.65             53.34             55.31
131072                 99.48             48.37            118.58       20000             99.08            102.93            104.40
262144                198.33             96.76            241.97       20000            197.49            203.10            206.33
524288                482.63            341.66            588.53       20000            482.41            502.60            505.71
1048576               954.10            701.67           1188.94       20000            939.59            991.54           1004.57


--------------------------------------------
Test: 5

Algorithm: 2
Procs: 4
Mapping: L3cache
Iterations: 10000
--------------------------------------------

Warmup: 200
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       0.33              0.32              0.34       10000              0.25              0.58              0.64
2                       0.33              0.32              0.34       10000              0.25              0.57              0.62
4                       0.38              0.38              0.39       10000              0.40              0.57              0.60
8                       0.35              0.34              0.35       10000              0.31              0.56              0.66
16                      0.34              0.33              0.35       10000              0.26              0.57              0.61
32                      0.58              0.49              0.71       10000              0.52              1.03              1.18
64                      0.54              0.46              0.65       10000              0.50              0.93              0.99
128                     1.08              0.91              1.44       10000              1.04              1.35              1.48
256                     1.10              0.92              1.46       10000              1.08              1.36              1.50
512                     1.30              1.03              1.75       10000              1.28              1.55              1.70
1024                    1.60              1.34              2.13       10000              1.57              1.96              2.16
2048                    2.40              2.10              3.24       10000              2.37              2.71              2.90
4096                    3.60              3.10              4.77       10000              3.62              3.90              4.08
8192                    5.83              5.01              7.67       10000              5.82              6.18              6.43
16384                   8.83              7.63             10.02       10000              8.42             11.00             12.31
32768                  13.82             12.71             14.98       10000             13.63             17.30             18.96
65536                  21.86             20.50             23.40       10000             21.66             27.07             30.08
131072                 39.07             36.66             41.50       10000             37.91             51.02             56.30
262144                 76.70             71.47             81.09       10000             72.93            101.86            108.42
524288                162.96            151.72            170.32       10000            158.45            201.27            208.93
1048576               317.80            299.20            334.58       10000            320.75            332.30            339.86

Warmup: 1000
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       0.34              0.33              0.35       10000              0.27              0.56              0.63
2                       0.34              0.33              0.35       10000              0.30              0.54              0.58
4                       0.35              0.35              0.36       10000              0.31              0.53              0.58
8                       0.34              0.33              0.35       10000              0.28              0.54              0.59
16                      0.34              0.33              0.35       10000              0.28              0.53              0.58
32                      0.60              0.49              0.76       10000              0.59              1.01              1.17
64                      0.57              0.48              0.71       10000              0.59              0.91              1.00
128                     1.05              0.87              1.40       10000              1.04              1.23              1.39
256                     1.12              0.94              1.49       10000              1.11              1.32              1.50
512                     1.31              1.05              1.78       10000              1.29              1.54              1.69
1024                    1.61              1.33              2.16       10000              1.58              1.92              2.27
2048                    2.41              2.11              3.26       10000              2.38              2.69              2.85
4096                    3.65              3.12              4.85       10000              3.67              3.96              4.14
8192                    5.88              5.03              7.81       10000              5.87              6.20              6.47
16384                   8.97              7.80             10.04       10000              8.84             11.20             12.52
32768                  14.47             12.77             15.84       10000             14.30             17.71             19.40
65536                  22.98             21.54             24.53       10000             22.97             27.93             30.60
131072                 40.21             36.23             43.30       10000             38.65             52.79             58.12
262144                 78.18             73.18             83.01       10000             74.30            103.73            110.86
524288                158.40            149.11            166.09       10000            158.61            175.81            202.70
1048576               341.33            327.09            351.09       10000            342.79            357.21            374.98

Warmup: 2000
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       0.32              0.31              0.33       10000              0.24              0.57              0.64
2                       0.31              0.29              0.32       10000              0.24              0.56              0.64
4                       0.37              0.36              0.37       10000              0.39              0.57              0.59
8                       0.31              0.30              0.33       10000              0.25              0.55              0.59
16                      0.33              0.32              0.33       10000              0.26              0.54              0.61
32                      0.61              0.53              0.73       10000              0.59              1.10              1.21
64                      0.52              0.44              0.63       10000              0.51              0.91              0.98
128                     1.03              0.85              1.37       10000              1.02              1.19              1.36
256                     1.10              0.91              1.47       10000              1.08              1.27              1.44
512                     1.31              1.03              1.77       10000              1.28              1.54              1.69
1024                    1.57              1.28              2.12       10000              1.55              1.86              2.06
2048                    2.37              2.05              3.20       10000              2.36              2.65              2.83
4096                    3.60              3.07              4.78       10000              3.59              3.91              4.12
8192                    5.73              4.96              7.52       10000              5.63              6.01              6.32
16384                   8.77              7.48              9.89       10000              8.63             10.94             12.19
32768                  14.25             13.04             15.48       10000             14.10             17.53             19.22
65536                  22.90             20.92             24.67       10000             22.88             28.11             31.39
131072                 42.25             39.68             44.92       10000             41.70             55.32             59.52
262144                 88.22             83.65             92.33       10000             86.76            109.39            115.09
524288                170.67            165.57            175.27       10000            170.28            183.86            197.41
1048576               312.90            289.37            336.46       10000            312.37            326.30            332.45

Warmup: 5000
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       0.35              0.34              0.35       10000              0.30              0.57              0.64
2                       0.36              0.35              0.37       10000              0.32              0.58              0.64
4                       0.38              0.37              0.39       10000              0.39              0.58              0.60
8                       0.36              0.35              0.37       10000              0.32              0.58              0.63
16                      0.34              0.32              0.35       10000              0.27              0.53              0.68
32                      0.59              0.49              0.73       10000              0.59              0.97              1.17
64                      0.56              0.48              0.71       10000              0.57              0.94              1.03
128                     1.11              0.94              1.45       10000              1.08              1.35              1.52
256                     1.15              0.97              1.50       10000              1.12              1.42              1.57
512                     1.33              1.08              1.79       10000              1.30              1.58              1.76
1024                    1.62              1.34              2.17       10000              1.60              1.90              2.14
2048                    2.44              2.15              3.28       10000              2.42              2.78              3.01
4096                    3.73              3.24              4.89       10000              3.57              3.93              4.18
8192                    5.82              4.85              7.58       10000              5.80              6.11              6.34
16384                   9.03              7.64             10.08       10000              8.86             11.43             12.72
32768                  14.32             13.36             15.44       10000             14.12             17.67             19.34
65536                  22.70             19.80             24.65       10000             22.48             27.63             30.17
131072                 40.59             38.26             42.99       10000             39.67             52.86             58.07
262144                 82.27             76.87             86.09       10000             80.25            106.20            114.82
524288                154.89            136.54            163.62       10000            151.75            187.30            206.82
1048576               317.08            287.78            331.19       10000            318.93            340.91            349.54


--------------------------------------------
Test: 6

Algorithm: 1
Procs: 2
Mapping: L3cache
Iterations: 10000
--------------------------------------------

Warmup: 200
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       0.35              0.12              0.59       10000              0.33              0.47              0.54
2                       0.35              0.12              0.58       10000              0.32              0.47              0.50
4                       0.35              0.12              0.59       10000              0.33              0.47              0.52
8                       0.35              0.12              0.58       10000              0.32              0.47              0.53
16                      0.37              0.14              0.61       10000              0.35              0.49              0.61
32                      0.50              0.11              0.89       10000              0.42              0.75              0.80
64                      0.48              0.13              0.82       10000              0.41              0.70              0.80
128                     0.73              0.30              1.16       10000              0.72              0.89              0.97
256                     0.73              0.31              1.15       10000              0.71              0.90              0.99
512                     0.85              0.31              1.39       10000              0.83              1.03              1.16
1024                    1.07              0.50              1.64       10000              1.04              1.29              1.41
2048                    1.36              0.49              2.24       10000              1.36              1.53              1.64
4096                    2.00              1.07              2.93       10000              1.98              2.36              2.50
8192                    3.16              1.80              4.52       10000              3.15              3.43              3.59
16384                   3.66              3.50              3.82       10000              3.69              4.04              4.28
32768                   5.92              5.68              6.15       10000              5.98              6.24              6.47
65536                   7.64              7.40              7.89       10000              7.64              8.04              8.43
131072                 12.05             11.83             12.28       10000             11.81             12.47             15.72
262144                 22.24             22.10             22.38       10000             22.12             22.71             26.21
524288                 38.89             38.74             39.04       10000             38.69             39.63             43.20
1048576                78.29             78.20             78.38       10000             77.88             81.97             83.28

Warmup: 1000
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       0.35              0.11              0.59       10000              0.32              0.47              0.53
2                       0.35              0.12              0.59       10000              0.32              0.48              0.56
4                       0.35              0.11              0.59       10000              0.32              0.48              0.52
8                       0.35              0.12              0.59       10000              0.32              0.47              0.54
16                      0.35              0.12              0.59       10000              0.32              0.48              0.53
32                      0.51              0.13              0.89       10000              0.42              0.80              0.91
64                      0.47              0.11              0.82       10000              0.42              0.61              0.71
128                     0.75              0.26              1.24       10000              0.72              0.94              1.07
256                     0.76              0.26              1.25       10000              0.74              0.91              1.04
512                     0.87              0.29              1.45       10000              0.83              1.12              1.27
1024                    1.00              0.43              1.58       10000              0.99              1.18              1.31
2048                    1.34              0.48              2.20       10000              1.33              1.54              1.80
4096                    2.04              1.11              2.97       10000              2.05              2.39              2.51
8192                    3.24              1.82              4.66       10000              3.23              3.50              3.70
16384                   3.53              3.38              3.68       10000              3.45              3.95              4.45
32768                   5.80              5.59              6.00       10000              5.73              6.24              6.55
65536                   7.63              7.41              7.84       10000              7.47              8.07              8.47
131072                 11.38             11.11             11.65       10000             11.25             11.86             14.80
262144                 19.49             19.32             19.66       10000             19.37             19.95             23.74
524288                 39.69             39.53             39.85       10000             39.49             40.35             44.02
1048576                76.67             76.55             76.80       10000             76.34             80.41             81.39

Warmup: 2000
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       0.35              0.11              0.58       10000              0.32              0.47              0.55
2                       0.36              0.12              0.59       10000              0.33              0.47              0.55
4                       0.35              0.11              0.58       10000              0.32              0.47              0.50
8                       0.36              0.12              0.59       10000              0.33              0.48              0.56
16                      0.35              0.12              0.58       10000              0.32              0.48              0.55
32                      0.47              0.14              0.81       10000              0.42              0.67              0.78
64                      0.45              0.12              0.78       10000              0.41              0.62              0.74
128                     0.76              0.28              1.25       10000              0.74              0.98              1.09
256                     0.75              0.28              1.21       10000              0.73              0.91              1.03
512                     0.86              0.32              1.41       10000              0.83              1.08              1.25
1024                    1.02              0.46              1.58       10000              1.00              1.23              1.37
2048                    1.34              0.48              2.21       10000              1.33              1.56              1.78
4096                    1.98              1.05              2.92       10000              1.98              2.36              2.53
8192                    3.20              1.81              4.60       10000              3.20              3.49              3.71
16384                   3.69              3.55              3.84       10000              3.66              4.06              4.27
32768                   5.85              5.60              6.11       10000              5.76              6.35              6.60
65536                   7.83              7.58              8.09       10000              7.70              8.22              8.54
131072                 12.32             12.17             12.46       10000             12.23             12.69             15.64
262144                 22.61             22.46             22.77       10000             22.51             23.17             25.96
524288                 40.36             40.20             40.53       10000             40.23             41.11             43.90
1048576                91.47             91.30             91.65       10000             92.09             96.21             97.94

Warmup: 5000
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       0.35              0.11              0.59       10000              0.32              0.46              0.52
2                       0.35              0.11              0.60       10000              0.32              0.47              0.56
4                       0.35              0.11              0.59       10000              0.32              0.48              0.54
8                       0.35              0.11              0.59       10000              0.32              0.47              0.55
16                      0.35              0.11              0.59       10000              0.32              0.48              0.53
32                      0.58              0.12              1.03       10000              0.57              0.82              0.91
64                      0.49              0.10              0.87       10000              0.47              0.62              0.70
128                     0.77              0.28              1.26       10000              0.73              0.95              1.06
256                     0.77              0.28              1.26       10000              0.74              0.92              1.03
512                     0.89              0.31              1.47       10000              0.85              1.15              1.31
1024                    1.03              0.44              1.61       10000              1.01              1.20              1.29
2048                    1.33              0.47              2.20       10000              1.33              1.51              1.67
4096                    1.99              1.06              2.93       10000              1.98              2.40              2.54
8192                    3.20              1.80              4.61       10000              3.19              3.48              3.75
16384                   3.67              3.54              3.80       10000              3.57              4.04              4.57
32768                   6.30              6.06              6.54       10000              6.15              6.57              6.87
65536                   7.67              7.44              7.91       10000              7.57              8.09              8.80
131072                 11.09             10.84             11.34       10000             11.04             11.49             14.02
262144                 17.79             17.66             17.93       10000             17.70             18.21             21.21
524288                 36.57             36.43             36.71       10000             36.41             37.16             40.54
1048576                77.15             76.99             77.31       10000             76.85             80.50             81.34


--------------------------------------------
Test: 7

Algorithm: 0
Procs: 2
Mapping: numa
Iterations: 100000
--------------------------------------------

Warmup: 200
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       0.37              0.12              0.61      100000              0.33              0.50              0.58
2                       0.38              0.14              0.62      100000              0.35              0.51              0.56
4                       0.36              0.12              0.60      100000              0.33              0.50              0.55
8                       0.36              0.12              0.61      100000              0.33              0.49              0.57
16                      0.36              0.12              0.61      100000              0.33              0.50              0.64
32                      0.51              0.13              0.89      100000              0.42              0.79              0.92
64                      0.48              0.13              0.84      100000              0.42              0.66              0.78
128                     0.77              0.28              1.26      100000              0.73              1.00              1.17
256                     0.77              0.31              1.23      100000              0.73              1.04              1.17
512                     0.91              0.33              1.49      100000              0.86              1.18              1.33
1024                    1.05              0.47              1.63      100000              1.01              1.31              1.47
2048                    1.37              0.53              2.21      100000              1.32              1.80              1.93
4096                    2.22              1.46              2.99      100000              2.22              2.54              2.74
8192                    3.43              2.39              4.47      100000              3.42              3.75              3.97
16384                   3.73              3.60              3.85      100000              3.64              4.14              4.42
32768                   6.04              5.80              6.27      100000              5.97              6.47              6.74
65536                   7.58              7.35              7.82      100000              7.51              8.03              8.40
131072                 11.25             11.02             11.47      100000             11.14             11.84             14.88
262144                 19.63             19.53             19.73      100000             19.49             20.52             23.79
524288                 36.79             36.70             36.88      100000             36.61             38.38             42.02
1048576                77.51             77.43             77.60      100000             76.96             81.28             84.00

Warmup: 1000
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       0.38              0.13              0.63      100000              0.35              0.52              0.58
2                       0.36              0.12              0.61      100000              0.33              0.49              0.54
4                       0.36              0.12              0.60      100000              0.33              0.49              0.53
8                       0.36              0.12              0.61      100000              0.33              0.49              0.52
16                      0.37              0.12              0.63      100000              0.34              0.49              0.54
32                      0.56              0.12              1.01      100000              0.50              0.81              0.94
64                      0.49              0.12              0.85      100000              0.43              0.62              0.71
128                     0.77              0.27              1.26      100000              0.75              0.91              1.01
256                     0.79              0.28              1.29      100000              0.77              0.98              1.11
512                     0.90              0.32              1.48      100000              0.87              1.16              1.37
1024                    1.02              0.43              1.61      100000              1.00              1.20              1.31
2048                    1.33              0.47              2.19      100000              1.31              1.57              1.72
4096                    2.24              1.47              3.00      100000              2.23              2.56              2.70
8192                    3.45              2.42              4.48      100000              3.44              3.75              3.96
16384                   3.69              3.54              3.84      100000              3.72              4.06              4.38
32768                   5.97              5.73              6.21      100000              5.87              6.36              6.89
65536                   7.54              7.29              7.78      100000              7.49              7.96              8.44
131072                 11.29             11.07             11.50      100000             11.17             11.88             14.40
262144                 20.24             20.14             20.35      100000             20.15             21.34             23.66
524288                 36.82             36.72             36.92      100000             36.69             38.74             40.92
1048576                74.79             74.71             74.87      100000             74.35             77.92             80.10

Warmup: 2000
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       0.36              0.11              0.60      100000              0.33              0.47              0.55
2                       0.36              0.11              0.60      100000              0.33              0.47              0.55
4                       0.35              0.11              0.59      100000              0.33              0.46              0.52
8                       0.36              0.11              0.60      100000              0.33              0.47              0.55
16                      0.36              0.11              0.60      100000              0.33              0.47              0.61
32                      0.46              0.13              0.80      100000              0.41              0.71              0.80
64                      0.46              0.12              0.79      100000              0.42              0.64              0.78
128                     0.76              0.27              1.24      100000              0.74              0.93              1.04
256                     0.78              0.29              1.28      100000              0.75              0.99              1.10
512                     0.89              0.30              1.48      100000              0.86              1.12              1.27
1024                    1.04              0.46              1.61      100000              1.01              1.28              1.42
2048                    1.32              0.46              2.18      100000              1.30              1.63              1.78
4096                    2.25              1.48              3.02      100000              2.25              2.57              2.77
8192                    3.44              2.40              4.47      100000              3.44              3.73              3.91
16384                   3.67              3.51              3.83      100000              3.61              4.09              4.30
32768                   6.09              5.87              6.32      100000              6.02              6.51              6.74
65536                   7.73              7.50              7.96      100000              7.64              8.21              8.64
131072                 11.19             10.95             11.43      100000             11.12             11.82             14.59
262144                 19.30             19.18             19.42      100000             19.17             20.53             23.40
524288                 37.73             37.66             37.80      100000             37.54             39.95             42.62
1048576                78.01             77.98             78.03      100000             77.51             81.80             83.86

Warmup: 5000
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       0.37              0.13              0.61      100000              0.34              0.51              0.57
2                       0.37              0.13              0.61      100000              0.34              0.51              0.58
4                       0.37              0.13              0.61      100000              0.33              0.51              0.58
8                       0.37              0.13              0.61      100000              0.33              0.50              0.57
16                      0.37              0.13              0.61      100000              0.33              0.50              0.65
32                      0.55              0.14              0.96      100000              0.47              0.83              0.96
64                      0.49              0.13              0.84      100000              0.43              0.66              0.78
128                     0.78              0.29              1.28      100000              0.75              1.03              1.15
256                     0.80              0.31              1.28      100000              0.76              1.05              1.18
512                     0.90              0.32              1.49      100000              0.87              1.17              1.31
1024                    1.05              0.46              1.63      100000              1.02              1.29              1.42
2048                    1.35              0.51              2.20      100000              1.32              1.71              1.85
4096                    2.25              1.48              3.01      100000              2.25              2.60              2.83
8192                    3.42              2.37              4.47      100000              3.42              3.76              3.98
16384                   3.70              3.54              3.85      100000              3.58              4.19              4.39
32768                   5.95              5.72              6.18      100000              5.83              6.43              6.74
65536                   7.64              7.41              7.88      100000              7.57              8.15              8.59
131072                 11.67             11.46             11.88      100000             11.57             12.16             15.58
262144                 20.93             20.79             21.07      100000             20.74             21.97             25.17
524288                 37.40             37.27             37.52      100000             37.12             39.47             42.24
1048576                77.14             77.02             77.25      100000             76.77             80.88             82.71


--------------------------------------------
Test: 8

Algorithm: 0
Procs: 2
Mapping: core
Iterations: 20000
--------------------------------------------

Warmup: 200
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       0.21              0.11              0.30       20000              0.20              0.28              0.30
2                       0.20              0.11              0.30       20000              0.19              0.28              0.29
4                       0.21              0.11              0.30       20000              0.20              0.28              0.30
8                       0.20              0.11              0.30       20000              0.19              0.28              0.30
16                      0.21              0.11              0.30       20000              0.20              0.28              0.30
32                      0.25              0.11              0.39       20000              0.24              0.32              0.36
64                      0.25              0.12              0.39       20000              0.23              0.35              0.39
128                     0.32              0.16              0.48       20000              0.30              0.40              0.44
256                     0.33              0.16              0.50       20000              0.32              0.40              0.45
512                     0.39              0.19              0.59       20000              0.38              0.48              0.52
1024                    0.41              0.19              0.63       20000              0.41              0.46              0.50
2048                    0.59              0.25              0.94       20000              0.57              0.70              0.78
4096                    0.84              0.38              1.29       20000              0.82              0.93              1.01
8192                    1.43              0.68              2.18       20000              1.41              1.53              1.63
16384                   3.04              2.97              3.10       20000              3.00              3.19              3.25
32768                   5.36              5.26              5.46       20000              5.33              5.47              5.59
65536                   7.36              7.23              7.49       20000              7.25              7.50              7.80
131072                 13.59             13.53             13.66       20000             13.52             13.99             16.36
262144                 22.50             22.43             22.57       20000             22.39             23.12             25.94
524288                 40.28             40.23             40.33       20000             40.07             41.17             44.19
1048576                78.66             78.62             78.70       20000             78.14             81.57             83.18

Warmup: 1000
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       0.20              0.11              0.29       20000              0.19              0.26              0.28
2                       0.20              0.11              0.29       20000              0.19              0.26              0.28
4                       0.20              0.11              0.29       20000              0.19              0.26              0.28
8                       0.20              0.11              0.29       20000              0.19              0.26              0.28
16                      0.20              0.11              0.29       20000              0.19              0.25              0.27
32                      0.22              0.11              0.34       20000              0.22              0.29              0.34
64                      0.23              0.11              0.35       20000              0.22              0.30              0.34
128                     0.32              0.15              0.48       20000              0.31              0.39              0.41
256                     0.32              0.17              0.48       20000              0.31              0.40              0.44
512                     0.36              0.17              0.56       20000              0.36              0.45              0.50
1024                    0.41              0.19              0.63       20000              0.41              0.46              0.49
2048                    0.58              0.22              0.93       20000              0.56              0.65              0.72
4096                    0.84              0.38              1.29       20000              0.83              0.90              0.94
8192                    1.44              0.69              2.19       20000              1.43              1.53              1.61
16384                   3.09              3.04              3.15       20000              3.06              3.23              3.28
32768                   5.40              5.29              5.51       20000              5.37              5.49              5.61
65536                   7.49              7.38              7.60       20000              7.35              7.63              7.94
131072                 10.87             10.75             10.98       20000             10.83             11.04             13.53
262144                 17.88             17.82             17.95       20000             17.79             18.19             21.26
524288                 37.59             37.56             37.63       20000             37.44             38.14             41.18
1048576                79.86             79.85             79.87       20000             79.52             83.00             84.29

Warmup: 2000
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       0.20              0.10              0.29       20000              0.19              0.28              0.30
2                       0.20              0.10              0.29       20000              0.19              0.29              0.30
4                       0.20              0.10              0.29       20000              0.19              0.29              0.30
8                       0.20              0.10              0.30       20000              0.19              0.28              0.30
16                      0.20              0.10              0.30       20000              0.19              0.28              0.30
32                      0.24              0.10              0.38       20000              0.22              0.32              0.37
64                      0.24              0.11              0.37       20000              0.22              0.33              0.39
128                     0.33              0.17              0.50       20000              0.32              0.41              0.42
256                     0.30              0.17              0.44       20000              0.29              0.38              0.40
512                     0.35              0.18              0.51       20000              0.32              0.43              0.51
