


--------------------------------------------
Algorithm: 0
--------------------------------------------


Procs: 2

Test: 1
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
2048                    7.30              3.85             11.01        1000              7.25              7.59             10.27
4096                   10.28              6.00             15.69        1000             10.23             10.66             12.06
8192                   14.50              9.10             21.70        1000             14.39             14.99             17.69
16384                  24.45             13.08             31.94         100             24.33             26.65             28.61
32768                  41.07             24.21             50.62         100             40.95             43.72             45.64
65536                  73.96             44.24             90.04         100             73.86             77.48             81.09
131072                161.00             81.98            241.31         100            160.74            168.35            173.57
262144                314.43            152.47            463.44         100            312.62            328.43            330.81
524288                616.73            287.75            869.52         100            613.77            646.14            651.81
1048576              1048.70            401.30           1499.13         100           1050.36           1081.24           1100.01

Test: 2
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       3.41              0.75              4.72        1000              3.33              3.62              7.12
2                       3.37              0.74              4.64        1000              3.29              3.59              5.83
4                       3.34              0.75              4.57        1000              3.28              3.58              5.33
8                       3.36              0.74              4.67        1000              3.28              3.57              5.92
16                      3.31              0.73              4.56        1000              3.25              3.57              4.84
32                      3.81              0.87              5.61        1000              3.70              4.57              6.69
64                      3.83              0.83              5.47        1000              3.75              4.23              5.51
128                     4.52              1.66              6.22        1000              4.47              4.92              6.35
256                     4.63              1.71              6.47        1000              4.59              4.95              6.27
512                     5.16              1.74              7.95        1000              4.88              5.29              7.89
1024                    5.63              2.20              8.18        1000              5.59              6.11              6.64
2048                    7.32              3.90             11.11        1000              7.25              7.61             10.69
4096                   10.06              6.00             15.19        1000             10.01             10.46             12.75
8192                   14.39              8.87             21.12        1000             14.30             14.91             16.09
16384                  24.89             13.00             32.24         100             24.78             27.65             29.14
32768                  39.76             22.05             50.88         100             39.64             42.34             43.22
65536                  72.66             40.79             90.39         100             72.23             77.12             78.76
131072                158.31             80.19            241.16         100            158.07            166.03            166.93
262144                317.32            150.63            491.45         100            315.35            331.18            333.30
524288                619.70            304.95            952.05         100            617.62            639.73            654.62
1048576              1067.77            397.05           1629.83         100           1067.47           1106.62           1123.54

Test: 3
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       3.45              0.72              4.78        1000              3.40              3.72              5.16
2                       3.54              0.71              4.92        1000              3.42              3.74              5.89
4                       3.48              0.71              4.81        1000              3.42              3.73              5.04
8                       3.45              0.70              4.76        1000              3.35              3.65              7.10
16                      3.40              0.69              4.70        1000              3.33              3.60              6.04
32                      3.87              0.87              5.67        1000              3.75              4.58              7.01
64                      3.92              0.84              5.57        1000              3.78              4.26              8.05
128                     4.59              1.65              6.31        1000              4.52              4.98              7.50
256                     4.61              1.63              6.47        1000              4.57              4.96              6.06
512                     4.96              1.77              7.11        1000              4.91              5.31              6.62
1024                    5.64              2.20              8.17        1000              5.61              6.06              7.25
2048                    7.32              3.88             11.07        1000              7.27              7.56             10.61
4096                   10.18              5.75             15.90        1000             10.14             10.54             12.06
8192                   14.73              9.43             22.71        1000             14.63             15.17             18.17
16384                  24.37             12.63             31.57         100             24.22             26.03             27.78
32768                  40.81             23.55             51.40         100             40.78             43.19             45.22
65536                  74.12             42.60             95.11         100             73.81             78.18             79.29
131072                161.84             82.33            231.25         100            161.22            170.60            174.08
262144                309.00            157.84            430.62         100            307.25            323.49            330.15
524288                594.22            304.09            815.42         100            592.89            615.75            620.09
1048576              1043.36            411.25           1448.18         100           1043.94           1078.65           1098.94

Test: 4
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       3.43              0.73              4.89        1000              3.39              3.65              5.56
2                       3.41              0.74              4.81        1000              3.34              3.63              5.29
4                       3.39              0.73              4.81        1000              3.35              3.65              4.63
8                       3.40              0.73              4.81        1000              3.34              3.60              4.85
16                      3.36              0.74              4.72        1000              3.31              3.59              4.95
32                      3.82              0.86              5.63        1000              3.73              4.54              5.40
64                      3.87              0.86              5.58        1000              3.75              4.21              7.78
128                     4.55              1.67              6.26        1000              4.48              4.98              7.28
256                     4.64              1.71              6.44        1000              4.59              4.96              6.65
512                     4.94              1.77              7.08        1000              4.86              5.29              7.15
1024                    5.72              2.25              8.27        1000              5.63              6.13              9.08
2048                    7.31              3.85             11.09        1000              7.26              7.59              9.27
4096                   10.22              5.94             15.48        1000             10.15             10.54             13.52
8192                   14.35              8.90             21.30        1000             14.29             14.80             16.71
16384                  25.56             14.29             31.48         100             25.46             27.60             29.93
32768                  40.71             23.93             49.88         100             40.55             42.98             45.04
65536                  74.07             43.82             91.02         100             73.93             76.93             77.84
131072                162.30             84.39            246.27         100            161.89            169.79            170.82
262144                299.81            148.00            456.76         100            300.06            310.61            318.94
524288                592.92            295.34            904.59         100            597.05            618.77            627.68
1048576               954.11            442.04           1420.55         100            943.28           1055.58           1099.64

Test: 5
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       3.38              0.71              4.81        1000              3.31              3.59              5.30
2                       3.40              0.71              4.93        1000              3.37              3.62              5.17
4                       3.40              0.71              4.80        1000              3.34              3.61              6.42
8                       3.38              0.70              4.79        1000              3.32              3.58              6.37
16                      3.35              0.72              4.71        1000              3.29              3.58              5.15
32                      3.74              0.88              5.40        1000              3.66              4.43              4.83
64                      3.83              0.86              5.36        1000              3.75              4.22              4.98
128                     4.57              1.71              6.18        1000              4.46              4.95              7.95
256                     4.65              1.66              6.50        1000              4.60              4.99              6.37
512                     4.91              1.74              7.04        1000              4.86              5.24              6.01
1024                    5.67              2.17              8.31        1000              5.57              6.08              8.23
2048                    7.35              3.92             11.14        1000              7.30              7.65             10.36
4096                   10.05              5.84             15.26        1000             10.00             10.42             12.94
8192                   14.89              9.42             22.24        1000             14.80             15.33             17.80
16384                  24.95             12.62             32.51         100             24.67             26.94             29.26
32768                  40.52             22.84             50.82         100             40.37             43.00             44.12
65536                  72.84             40.91             88.64         100             72.76             76.34             78.18
131072                158.38             82.18            235.23         100            157.69            165.83            167.89
262144                312.48            148.48            470.78         100            312.06            324.83            327.39
524288                611.30            297.48            920.35         100            610.57            631.87            642.02
1048576              1043.58            429.56           1567.43         100           1043.05           1071.68           1088.17


Procs: 40

Test: 1
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       3.26              0.73              4.76        1000              3.21              3.47              4.59
2                       3.29              0.73              4.97        1000              3.23              3.47              5.72
4                       3.26              0.72              4.83        1000              3.23              3.48              4.48
8                       3.27              0.73              4.78        1000              3.20              3.45              6.03
16                      3.24              0.72              4.60        1000              3.17              3.42              5.58
32                      3.66              0.90              5.39        1000              3.54              4.32              5.86
64                      3.76              0.84              5.42        1000              3.70              4.13              4.73
128                     4.45              1.68              6.14        1000              4.40              4.76              6.27
256                     4.55              1.70              6.40        1000              4.50              4.84              6.54
512                     4.91              1.89              7.01        1000              4.85              5.25              6.50
1024                    5.70              2.22              8.24        1000              5.56              6.03              7.75
2048                    7.15              3.88             10.61        1000              7.12              7.45              9.04
4096                    9.84              5.90             14.45        1000              9.80             10.17             12.39
8192                   14.53              9.13             21.18        1000             14.44             15.01             18.29
16384                  24.86             13.42             32.67         100             24.68             26.70             28.54
32768                  41.42             23.28             54.03         100             41.36             43.56             43.87
65536                  75.36             43.88             98.79         100             75.37             78.56             80.11
131072                161.54             84.20            237.10         100            161.65            169.46            170.22
262144                318.04            161.66            486.89         100            317.65            329.04            335.04
524288                604.99            299.67            912.36         100            604.45            626.24            632.60
1048576              1028.76            460.13           1533.71         100           1034.11           1080.23           1096.45

Test: 2
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       3.30              0.72              4.71        1000              3.22              3.51              6.20
2                       3.30              0.71              4.68        1000              3.23              3.50              6.21
4                       3.29              0.71              4.62        1000              3.23              3.49              5.61
8                       3.28              0.72              4.61        1000              3.19              3.47              5.86
16                      3.24              0.72              4.54        1000              3.16              3.43              6.62
32                      3.66              0.86              5.35        1000              3.52              4.36              7.36
64                      3.81              0.84              5.52        1000              3.68              4.10              6.07
128                     4.41              1.66              6.04        1000              4.36              4.73              6.37
256                     4.57              1.73              6.42        1000              4.51              4.85              7.15
512                     4.88              1.81              6.99        1000              4.83              5.20              6.57
1024                    5.65              2.22              8.27        1000              5.57              6.03              8.14
2048                    7.16              3.88             10.69        1000              7.11              7.42              9.17
4096                   10.13              6.14             14.95        1000             10.07             10.47             12.73
8192                   14.35              8.95             21.04        1000             14.27             14.80             18.09
16384                  25.10             13.70             31.99         100             25.01             27.18             28.74
32768                  41.60             23.79             52.78         100             41.45             44.97             46.37
65536                  75.52             43.70             95.32         100             75.49             79.47             79.98
131072                162.13             85.04            233.18         100            161.80            170.58            171.82
262144                323.31            166.68            477.80         100            322.35            338.76            341.03
524288                635.08            320.71            951.80         100            632.81            658.79            669.25
1048576              1082.50            421.90           1634.93         100           1080.57           1115.40           1148.64

Test: 3
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       3.25              0.71              4.63        1000              3.17              3.45              5.57
2                       3.34              0.71              4.71        1000              3.17              3.44              5.72
4                       3.24              0.71              4.56        1000              3.16              3.43              5.95
8                       3.24              0.71              4.59        1000              3.15              3.44              5.87
16                      3.21              0.71              4.53        1000              3.15              3.38              5.73
32                      3.64              0.83              5.26        1000              3.51              4.37              5.96
64                      3.76              0.79              5.51        1000              3.67              4.13              5.04
128                     4.42              1.68              6.08        1000              4.36              4.77              6.17
256                     4.59              1.73              6.40        1000              4.52              4.87              6.82
512                     4.84              1.76              6.90        1000              4.78              5.14              6.51
1024                    5.64              2.23              8.30        1000              5.58              6.03              7.85
2048                    7.11              3.90             10.57        1000              7.09              7.40              8.79
4096                    9.92              6.06             14.45        1000              9.87             10.31             12.96
8192                   14.43              9.42             20.57        1000             14.34             14.91             17.37
16384                  25.03             13.40             32.76         100             24.89             27.07             28.18
32768                  41.01             23.35             53.58         100             40.86             43.33             44.87
65536                  75.23             44.43             98.65         100             75.17             78.57             79.41
131072                159.96             83.98            230.85         100            159.70            167.13            169.35
262144                312.40            153.11            468.40         100            311.69            325.93            328.28
524288                627.36            292.93            944.46         100            625.53            647.32            656.94
1048576              1063.75            433.24           1624.71         100           1062.68           1095.43           1107.91

Test: 4
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       3.24              0.71              4.62        1000              3.18              3.43              4.94
2                       3.29              0.71              4.60        1000              3.18              3.46              5.33
4                       3.27              0.70              4.60        1000              3.19              3.45              6.32
8                       3.21              0.69              4.53        1000              3.16              3.40              5.23
16                      3.25              0.71              4.56        1000              3.15              3.41              6.22
32                      3.61              0.82              5.31        1000              3.51              4.32              5.77
64                      3.74              0.80              5.52        1000              3.65              4.11              5.59
128                     4.46              1.62              6.20        1000              4.38              4.79              6.66
256                     4.60              1.72              6.46        1000              4.52              4.89              7.06
512                     4.86              1.73              6.99        1000              4.81              5.20              6.76
1024                    5.59              2.20              8.20        1000              5.53              5.98              7.62
2048                    7.12              3.87             10.64        1000              7.06              7.37              9.63
4096                    9.87              5.88             14.62        1000              9.81             10.21             12.82
8192                   14.10              8.86             20.70        1000             14.08             14.52             15.40
16384                  25.33             13.09             32.49         100             25.18             27.04             29.33
32768                  40.69             22.46             52.92         100             40.39             43.99             45.03
65536                  74.20             40.84             96.35         100             73.93             77.40             78.89
131072                156.28             80.95            222.53         100            156.10            163.50            164.54
262144                314.42            154.35            452.67         100            313.42            326.85            332.38
524288                616.64            292.70            907.93         100            614.66            637.97            650.47
1048576              1033.81            351.18           1578.15         100           1030.60           1069.54           1077.67

Test: 5
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       3.27              0.73              4.63        1000              3.21              3.46              4.86
2                       3.32              0.73              4.67        1000              3.24              3.51              5.86
4                       3.30              0.74              4.67        1000              3.21              3.48              7.43
8                       3.26              0.73              4.58        1000              3.19              3.46              6.36
16                      3.27              0.74              4.63        1000              3.20              3.43              6.70
32                      3.68              0.88              5.34        1000              3.54              4.37              6.71
64                      3.76              0.84              5.38        1000              3.68              4.07              5.20
128                     4.45              1.66              6.11        1000              4.39              4.77              6.35
256                     4.54              1.71              6.37        1000              4.49              4.86              5.71
512                     4.84              1.78              6.95        1000              4.76              5.20              7.40
1024                    5.62              2.25              8.29        1000              5.54              6.07              8.03
2048                    7.18              3.91             10.68        1000              7.14              7.42             10.52
4096                   10.17              6.08             14.98        1000             10.04             10.49             13.74
8192                   15.23              9.58             22.20        1000             15.16             15.73             18.41
16384                  24.75             13.25             31.41         100             24.60             26.65             28.47
32768                  40.98             23.14             53.00         100             40.86             43.38             46.21
65536                  74.54             43.08             94.08         100             74.35             78.39             80.29
131072                160.52             83.59            234.36         100            160.07            168.97            171.38
262144                318.36            158.94            479.96         100            317.32            331.11            339.85
524288                620.79            290.33            947.16         100            619.08            645.98            653.93
1048576               969.93            356.27           1514.24         100            966.48           1014.55           1029.56


Procs: 42

Test: 1
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       3.15              0.72              4.75        1000              3.11              3.33              4.85
2                       3.18              0.73              4.79        1000              3.11              3.35              5.20
4                       3.18              0.74              4.77        1000              3.11              3.34              5.87
8                       3.19              0.72              4.73        1000              3.11              3.32              5.89
16                      3.15              0.74              4.65        1000              3.09              3.30              5.58
32                      3.53              0.88              5.33        1000              3.42              4.20              5.31
64                      3.83              0.85              5.76        1000              3.66              4.09              5.54
128                     4.35              1.60              6.24        1000              4.30              4.64              5.99
256                     4.52              1.65              6.58        1000              4.46              4.80              6.91
512                     4.84              1.77              7.11        1000              4.78              5.11              7.50
1024                    5.57              2.17              8.31        1000              5.48              5.97              8.95
2048                    7.00              3.82             10.67        1000              6.95              7.26              9.19
4096                    9.75              5.81             14.80        1000              9.69             10.09             12.74
8192                   14.49              9.24             21.59        1000             14.44             14.94             16.92
16384                  24.94             12.66             32.02         100             24.84             26.63             27.25
32768                  41.64             24.14             53.28         100             41.42             44.80             46.71
65536                  75.45             43.48             98.24         100             75.20             78.36             81.04
131072                160.92             80.71            235.38         100            160.89            168.13            169.38
262144                321.27            161.02            484.97         100            320.73            336.00            341.31
524288                628.58            303.38            958.82         100            626.22            653.73            659.84
1048576              1054.63            419.68           1596.46         100           1054.43           1092.31           1111.45

Test: 2
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       3.15              0.69              4.56        1000              3.07              3.29              5.79
2                       3.10              0.67              4.57        1000              3.05              3.26              4.61
4                       3.12              0.68              4.58        1000              3.06              3.25              5.72
8                       3.10              0.68              4.57        1000              3.05              3.27              4.74
16                      3.10              0.68              4.49        1000              3.04              3.25              5.51
32                      3.48              0.81              5.26        1000              3.37              4.15              5.85
64                      3.68              0.75              5.60        1000              3.58              3.97              6.21
128                     4.34              1.60              6.22        1000              4.28              4.64              6.60
256                     4.48              1.61              6.46        1000              4.43              4.75              6.20
512                     4.75              1.68              7.05        1000              4.72              5.00              6.23
1024                    5.55              2.14              8.28        1000              5.48              5.97              6.96
2048                    7.01              3.87             10.65        1000              6.96              7.26              9.15
4096                    9.84              5.82             14.96        1000              9.79             10.20             12.51
8192                   14.18              8.85             21.55        1000             14.11             14.61             16.46
16384                  24.97             12.36             32.01         100             24.75             27.26             27.78
32768                  41.66             22.48             51.69         100             41.32             44.46             46.64
65536                  76.08             41.80             95.78         100             75.93             78.82             79.58
131072                162.08             79.89            233.78         100            161.67            169.78            172.06
262144                323.41            160.97            484.26         100            323.21            336.43            340.15
524288                627.72            322.47            955.81         100            628.38            645.58            647.22
1048576              1083.48            439.33           1654.37         100           1083.36           1119.84           1127.94

Test: 3
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       3.11              0.70              4.63        1000              3.06              3.30              5.28
2                       3.15              0.70              4.64        1000              3.06              3.29              6.70
4                       3.13              0.71              4.60        1000              3.06              3.28              5.42
8                       3.14              0.71              4.64        1000              3.07              3.27              5.46
16                      3.11              0.68              4.62        1000              3.06              3.28              4.93
32                      3.50              0.87              5.23        1000              3.38              4.18              5.10
64                      3.66              0.80              5.48        1000              3.60              4.03              5.14
128                     4.38              1.59              6.26        1000              4.28              4.65              7.80
256                     4.45              1.62              6.43        1000              4.41              4.72              6.07
512                     4.79              1.72              7.05        1000              4.72              5.05              7.66
1024                    5.57              2.17              8.31        1000              5.49              6.07              7.80
2048                    7.01              3.86             10.62        1000              6.94              7.25              9.60
4096                    9.78              5.80             14.73        1000              9.72             10.13             12.51
8192                   14.43              9.24             21.32        1000             14.31             14.84             18.33
16384                  25.79             13.81             31.55         100             25.64             28.34             29.23
32768                  41.27             23.44             53.38         100             41.04             43.38             46.16
65536                  74.99             44.09             95.81         100             74.83             78.26             80.50
131072                160.05             84.86            242.72         100            160.07            168.68            171.41
262144                319.27            168.02            487.76         100            319.10            332.64            339.42
524288                632.16            328.24            973.40         100            631.73            657.73            659.01
1048576              1024.40            371.41           1628.86         100           1023.18           1062.20           1076.43

Test: 4
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       3.17              0.71              4.68        1000              3.11              3.34              5.15
2                       3.16              0.71              4.67        1000              3.10              3.30              5.50
4                       3.23              0.70              4.72        1000              3.11              3.35              6.24
8                       3.15              0.70              4.65        1000              3.08              3.29              5.04
16                      3.14              0.70              4.63        1000              3.09              3.30              4.88
32                      3.52              0.86              5.28        1000              3.40              4.18              5.29
64                      3.73              0.82              5.51        1000              3.64              4.07              5.21
128                     4.32              1.59              6.20        1000              4.26              4.63              6.69
256                     4.49              1.60              6.55        1000              4.43              4.75              6.32
512                     4.77              1.67              7.05        1000              4.71              5.10              6.85
1024                    5.55              2.17              8.23        1000              5.49              5.99              7.18
2048                    6.99              3.83             10.54        1000              6.94              7.25              9.21
4096                    9.76              6.00             14.40        1000              9.71             10.08             12.67
8192                   14.57              9.42             21.22        1000             14.50             15.05             16.67
16384                  25.14             12.25             31.38         100             25.11             27.11             29.47
32768                  41.92             23.12             53.12         100             41.69             44.17             46.40
65536                  76.68             43.75            100.08         100             76.63             80.16             81.59
131072                164.97             83.20            240.78         100            164.41            171.98            176.93
262144                327.80            160.36            487.77         100            324.74            337.66            344.47
524288                634.25            322.78            951.14         100            634.94            653.83            663.94
1048576              1007.13            375.50           1521.43         100           1004.74           1055.84           1076.70

Test: 5
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       3.21              0.72              4.79        1000              3.12              3.35              6.15
2                       3.16              0.70              4.67        1000              3.11              3.33              5.45
4                       3.17              0.72              4.65        1000              3.12              3.34              4.84
8                       3.18              0.71              4.67        1000              3.12              3.33              5.25
16                      3.17              0.71              4.65        1000              3.11              3.29              5.29
32                      3.57              0.86              5.42        1000              3.44              4.26              5.71
64                      3.79              0.83              5.76        1000              3.67              4.06              5.61
128                     4.42              1.65              6.35        1000              4.37              4.68              7.72
256                     4.56              1.68              6.60        1000              4.52              4.83              6.53
512                     4.82              1.77              7.10        1000              4.76              5.13              7.40
1024                    5.61              2.20              8.34        1000              5.54              6.04              7.64
2048                    6.98              3.87             10.64        1000              6.95              7.27              8.76
4096                    9.77              5.87             14.68        1000              9.72             10.10             12.29
8192                   14.36              9.29             20.84        1000             14.28             14.81             17.68
16384                  25.01             13.42             31.84         100             24.92             26.67             28.19
32768                  41.54             23.57             53.75         100             41.55             43.42             44.06
65536                  76.15             43.72             98.10         100             75.94             79.50             80.57
131072                163.22             82.02            238.02         100            162.92            170.86            171.74
262144                324.55            164.26            486.74         100            320.14            335.98            345.07
524288                632.47            301.80            960.90         100            632.19            654.55            662.92
1048576              1035.35            377.16           1590.13         100           1033.88           1078.78           1110.44


Procs: 44

Test: 1
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       2.96              0.70              4.55        1000              2.90              3.12              5.30
2                       2.95              0.70              4.54        1000              2.90              3.13              5.09
4                       2.94              0.70              4.48        1000              2.89              3.12              5.10
8                       2.93              0.69              4.47        1000              2.89              3.09              4.68
16                      2.94              0.71              4.46        1000              2.89              3.08              4.84
32                      3.36              0.83              5.28        1000              3.23              4.01              5.32
64                      3.60              0.79              5.58        1000              3.47              3.93              5.12
128                     4.19              1.61              6.20        1000              4.12              4.52              6.30
256                     4.39              1.66              6.52        1000              4.34              4.68              7.06
512                     4.64              1.69              7.03        1000              4.58              4.92              6.37
1024                    5.48              2.22              8.24        1000              5.41              5.88              7.37
2048                    6.94              3.84             10.44        1000              6.90              7.19              9.13
4096                    9.97              6.07             14.56        1000              9.89             10.28             13.11
8192                   14.18              8.86             20.61        1000             14.12             14.68             16.95
16384                  25.03             12.52             32.61         100             24.86             26.59             28.54
32768                  41.88             22.90             55.16         100             41.71             44.27             46.56
65536                  77.10             44.09            101.22         100             76.81             80.65             81.74
